장소타입,시나리오,대화순서,화자,중국어,한국어,병음,단어,,
busstation,9. 儿童票务 (어린이 티켓),6,售票员,儿童可以用户口本，或者您的身份证也可以，登记您作为监护人。如果什么证件都没有，需要现场量身高来确认是否符合免票标准。,어린이는 호구부 쓸 수 있고요 보호자님 신분증도 돼요. 보호자로 등록하면 돼요. 증명서 하나도 없으면 현장에서 키 재서 무료 기준 맞는지 확인해야 해요.,,监护人=보호자 | 量=재다 | 标准=기준,,
busstation,9. 儿童票务 (어린이 티켓),7,乘客,明白了，那我用我的身份证帮他买一张儿童票吧。对了，上车的时候需要带什么吗？,알겠어요. 그럼 제 신분증으로 어린이 표 한 장 사줄게요. 아 맞다 탈 때 뭐 챙겨야 하나요?,,,,
airport,5. 行李托运 (수하물 위탁),1,乘客,你好，我要托运这个行李箱，重量限制是多少？,안녕하세요. 이 캐리어 위탁하려는데요. 무게 제한이 어떻게 돼요?,,托运=위탁하다 | 行李箱=캐리어,,
airport,5. 行李托运 (수하물 위탁),2,工作人员,经济舱免费托运额度是23公斤，您的箱子放到秤上称一下...显示25公斤，超重2公斤，需要补交超重费。,이코노미석 무료 위탁 한도는 23kg이에요. 캐리어 저울에 올려볼게요... 25kg 나오네요. 2kg 초과라서 초과 수수료 내셔야 해요.,,经济舱=이코노미석 | 免费=무료 | 额度=한도 | 超重=초과,,
airport,5. 行李托运 (수하물 위탁),3,乘客,超重费多少钱一公斤？能不能把一些东西拿出来放随身包里？,초과 수수료가 kg당 얼마예요? 일부를 꺼내서 기내 가방에 넣으면 안 될까요?,,随身=기내,,
airport,5. 行李托运 (수하물 위탁),4,工作人员,超重费是每公斤150元。您可以拿一些东西出来，但是随身行李也不能超过7公斤。我帮您称一下随身包。,초과 수수료는 kg당 150위안이에요. 꺼내실 수 있는데 기내 수하물도 7kg 넘으면 안 돼요. 기내 가방 무게 재드릴게요.,,,,
airport,5. 行李托运 (수하물 위탁),5,乘客,好的。请问行李里不能放什么东西？我带了充电宝和化妆品。,네. 수하물에 뭘 못 넣어요? 보조 배터리랑 화장품 챙겼는데요.,,充电宝=보조배터리 | 化妆品=화장품,,
airport,5. 行李托运 (수하물 위탁),6,工作人员,充电宝必须随身携带，不能托运。化妆品每瓶不超过100毫升可以随身带，超过的要托运。易燃易爆物品禁止携带。,보조 배터리는 반드시 기내 휴대해야 해요. 위탁 안 돼요. 화장품은 병당 100ml 안 넘으면 기내 휴대 가능하고 넘으면 위탁해야 해요. 인화성 폭발성 물품은 휴대 금지예요.,,携带=휴대하다 | 毫升=밀리리터 | 易燃=인화성 | 易爆=폭발성 | 禁止=금지,,
airport,5. 行李托运 (수하물 위탁),7,乘客,我明白了。那我把一些衣服拿出来，应该就不超重了。托运完之后在哪里取行李？,알겠어요. 그럼 옷 좀 꺼낼게요. 그러면 초과 안 할 거예요. 위탁 후에 수하물은 어디서 찾아요?,,取=찾다,,
airport,6. 安检通关 (보안 검색),1,乘客,你好，我第一次坐飞机，安检需要注意什么？,안녕하세요. 비행기 처음 타는데요. 보안 검색 때 뭘 주의해야 하나요?,,安检=보안검색 | 注意=주의하다,,
airport,6. 安检通关 (보안 검색),2,安检员,请把随身的电子设备、钥匙、硬币、皮带都放到篮子里。外套也要脱下来，鞋子如果有金属也要脱。,휴대하신 전자기기 열쇠 동전 벨트 다 바구니에 넣어주세요. 외투도 벗으셔야 하고 신발에 금속 있으면 벗어야 해요.,,电子设备=전자기기 | 篮子=바구니 | 脱=벗다 | 金属=금속,,
airport,6. 安检通关 (보안 검색),3,乘客,我的背包也要放吗？里面的水能带吗？我刚买的矿泉水。,제 배낭도 놔야 해요? 안에 물 가져가도 돼요? 방금 산 생수인데요.,,背包=배낭 | 矿泉水=생수,,
airport,6. 安检通关 (보안 검색),4,安检员,背包要单独过X光机检查。液体超过100毫升不能带，您的矿泉水要扔掉，过了安检可以在候机区买。,배낭은 따로 X레이 검사기 통과해야 해요. 액체 100ml 넘으면 안 돼요. 생수는 버리셔야 하고 보안 검색 통과 후에 대기 구역에서 사실 수 있어요.,,X光机=X레이검사기 | 液体=액체 | 扔=버리다 | 候机区=대기구역,,
airport,6. 安检通关 (보안 검색),5,乘客,那太浪费了。对了，我的笔记本电脑需要拿出来吗？还在包里。,너무 아깝네요. 아 맞다 노트북도 꺼내야 하나요? 아직 가방 안에 있는데요.,,浪费=아깝다 | 笔记本电脑=노트북,,
airport,6. 安检通关 (보안 검색),6,安检员,笔记本电脑要单独拿出来，放在篮子里检查。充电宝和相机也是。检查完再装回包里就可以了。,노트북은 따로 꺼내서 바구니에 놓고 검사해야 해요. 보조 배터리랑 카메라도요. 검사 끝나면 다시 가방에 넣으시면 돼요.,,相机=카메라 | 装=넣다,,
airport,6. 安检通关 (보안 검색),7,乘客,好的，我准备一下。那如果安检机响了怎么办？是不是要重新检查？,알겠어요. 준비할게요. 그럼 만약 보안 검색기에서 소리 나면 어떡해요? 다시 검사해야 하나요?,,响=소리나다,,
airport,7. 登机流程 (탑승 절차),1,乘客,你好，我的登机牌上写的是35A座位，在哪里登机？,안녕하세요. 제 탑승권에 35A 좌석이라고 쓰여 있는데 어디서 타요?,,登机牌=탑승권 | 座位=좌석 | 登机=탑승하다,,
airport,7. 登机流程 (탑승 절차),2,工作人员,您看登机牌上的登机口号码，您这个是15号登机口。现在距离登机还有40分钟，您可以先在候机区休息。,탑승권에 있는 게이트 번호 보세요. 15번 게이트예요. 지금 탑승까지 40분 남았으니까 대기 구역에서 먼저 쉬셔도 돼요.,,登机口=게이트 | 号码=번호,,
airport,7. 登机流程 (탑승 절차),3,乘客,15号登机口怎么走？这个机场太大了，我怕找不到。,15번 게이트 어떻게 가요? 이 공항 너무 커서 못 찾을까 봐요.,,,,
airport,7. 登机流程 (탑승 절차),4,工作人员,"您顺着指示牌往前走，看到""国内航班""的标志往右转，然后一直走就能看到15号登机口。大概走10分钟。","안내판 따라 앞으로 가시다가 ""국내선"" 표지 보이면 우회전하시고 계속 가시면 15번 게이트 보여요. 대략 10분 걸려요.",,指示牌=안내판 | 国内航班=국내선 | 标志=표지,,
airport,7. 登机流程 (탑승 절차),5,乘客,好的，谢谢。登机前会广播吗？我怕听不懂中文广播。,알겠어요. 감사해요. 탑승 전에 방송 나와요? 중국어 방송 못 알아들을까 봐요.,,广播=방송,,
airport,7. 登机流程 (탑승 절차),6,工作人员,会提前30分钟开始广播的，而且登机口有电子显示屏，会显示航班信息和登机状态。如果不确定，可以问工作人员。,30분 전부터 방송 시작할 거예요. 게이트에 전광판도 있어서 항공편 정보랑 탑승 상태 표시돼요. 확실하지 않으면 직원한테 물어보세요.,,电子显示屏=전광판 | 航班=항공편 | 状态=상태,,
airport,7. 登机流程 (탑승 절차),7,乘客,明白了。对了，飞机上可以用手机吗？还是要关机？,알겠어요. 아 맞다 비행기 안에서 휴대폰 쓸 수 있어요? 아니면 꺼야 하나요?,,关机=끄다,,
airport,8. 免税购物 (면세 쇼핑),1,乘客,你好，我想买一些免税化妆品，在哪里可以买？,안녕하세요. 면세 화장품 좀 사고 싶은데요. 어디서 살 수 있어요?,,免税=면세,,
airport,8. 免税购物 (면세 쇼핑),2,店员,免税店在国际出发候机区，过了边检之后就能看到。请问您是国际航班还是国内航班？,면세점은 국제선 출발 대기 구역에 있어요. 출입국 심사 지나면 바로 보여요. 국제선이세요 아니면 국내선이에요?,,边检=출입국심사,,
airport,8. 免税购物 (면세 쇼핑),3,乘客,我是国际航班，飞韩国的。免税店的价格比外面便宜多少？,국제선이요. 한국 가는 거예요. 면세점 가격이 밖보다 얼마나 싸요?,,,,
airport,8. 免税购物 (면세 쇼핑),4,店员,一般比外面便宜20-30%，因为免除了关税和消费税。化妆品、香水、酒类特别划算。您想买什么品牌？,보통 밖보다 20-30% 싸요. 관세랑 소비세가 면제되거든요. 화장품 향수 주류가 특히 저렴해요. 무슨 브랜드 사고 싶으세요?,,关税=관세 | 消费税=소비세 | 香水=향수 | 酒类=주류 | 品牌=브랜드,,
airport,8. 免税购物 (면세 쇼핑),5,乘客,我想买雅诗兰黛和兰蔻的护肤品。可以用信用卡付款吗？支持哪些货币？,에스티로더랑 랑콤 스킨케어 사고 싶어요. 신용카드 결제 돼요? 어떤 화폐 되나요?,,护肤品=스킨케어 | 信用卡=신용카드 | 付款=결제 | 货币=화폐,,
airport,8. 免税购物 (면세 쇼핑),6,店员,可以用信用卡，也可以用微信、支付宝。支持人民币、美元、韩元等多种货币支付。购物满一定金额还可以退税。,신용카드 되고 위챗 알리페이도 돼요. 위안화 달러 원화 등 여러 화폐 결제 지원해요. 쇼핑 일정 금액 넘으면 세금 환급도 돼요.,,退税=세금환급,,
airport,8. 免税购物 (면세 쇼핑),7,乘客,太好了。对了，买了以后可以直接带上飞机吗？还是要托运？,좋네요. 아 맞다 산 다음에 바로 비행기에 가져갈 수 있어요? 아니면 위탁해야 하나요?,,,,
airport,9. 航班查询 (항공편 조회),1,乘客,你好，我想查一下今天去北京的航班，还有票吗？,안녕하세요. 오늘 베이징 가는 항공편 조회하고 싶은데요. 표 아직 있나요?,,航班=항공편,,
airport,9. 航班查询 (항공편 조회),2,工作人员,今天去北京的航班很多，从早上6点到晚上11点都有。您大概想什么时候出发？我帮您查一下。,오늘 베이징 가는 항공편 많아요. 아침 6시부터 저녁 11시까지 다 있어요. 대략 언제 출발하고 싶으세요? 확인해드릴게요.,,出发=출발,,
airport,9. 航班查询 (항공편 조회),3,乘客,下午2点到5点之间吧。我想找直飞的，不想转机。飞行时间大概多久？,오후 2시에서 5시 사이요. 직항으로 찾고 싶어요. 환승 안 하고요. 비행 시간 대략 얼마나 돼요?,,直飞=직항 | 转机=환승 | 飞行=비행,,
airport,9. 航班查询 (항공편 조회),4,工作人员,直飞北京大概2小时15分钟。下午这个时间段有3点、4点和5点的航班。3点的是东航，4点的是国航，5点的是南航。,직항으로 베이징까지 대략 2시간 15분이에요. 오후 이 시간대에 3시 4시 5시 항공편 있어요. 3시는 동방항공 4시는 국제항공 5시는 남방항공이에요.,,东航=동방항공 | 国航=국제항공 | 南航=남방항공,,
airport,9. 航班查询 (항공편 조회),5,乘客,价格分别是多少？哪个航班准点率比较高？我赶时间。,가격이 각각 얼마예요? 어느 항공편이 정시 운항률이 높아요? 시간이 촉박해서요.,,准点率=정시운항률 | 赶时间=시간이촉박하다,,
airport,9. 航班查询 (항공편 조회),6,工作人员,3点的是680元，4点的是720元，5点的是650元。根据数据，国航的准点率最高，大概85%。如果赶时间建议选4点的。,3시 거는 680위안 4시 거는 720위안 5시 거는 650위안이에요. 데이터 보면 국제항공 정시 운항률이 가장 높아요. 대략 85%요. 시간 촉박하시면 4시 거 추천드려요.,,数据=데이터,,
airport,9. 航班查询 (항공편 조회),7,乘客,那就订4点的吧。对了，如果航班延误怎么办？有补偿吗？,그럼 4시 거 예약할게요. 아 맞다 만약 항공편 지연되면 어떡해요? 보상 있나요?,,延误=지연 | 补偿=보상,,
trainstation,5. 改签退票 (변경 및 환불),1,乘客,你好，我买的明天早上8点的高铁票，能改签到下午吗？,안녕하세요. 내일 아침 8시 고속철 표 샀는데 오후로 변경 가능한가요?,,高铁=고속철 | 改签=변경하다,,
trainstation,5. 改签退票 (변경 및 환불),2,售票员,可以改签，但是要看下午有没有余票。改签不收手续费，但是只能改一次。请问您想改到几点？,변경 가능한데요 오후에 남은 표 있는지 봐야 해요. 변경은 수수료 없는데 한 번만 가능해요. 몇 시로 바꾸고 싶으세요?,,余票=남은표 | 手续费=수수료,,
trainstation,5. 改签退票 (변경 및 환불),3,乘客,下午2点左右的吧。如果下午没票，能退票吗？退票扣多少钱？,오후 2시쯤으로요. 만약 오후에 표 없으면 환불 가능한가요? 환불 시 얼마나 공제돼요?,,退票=환불하다 | 扣=공제하다,,
